order_id,customer_id,product_id,order_date,amount,payment_method,delivery_location,is_festival_season,category
ORD100286,CUST11324,PROD10425,2026-02-08,2594,Wallet,Hyderabad,0,Fashion - Footwear
ORD100287,CUST11604,PROD10310,2026-02-03,1025,UPI,Raipur,0,Sports & Fitness
ORD100288,CUST11327,PROD10033,2026-01-13,182,COD,Bangalore,1,Electronics - Accessories
ORD100289,CUST10899,PROD10350,2026-01-08,2466,Wallet,Patna,1,Home & Kitchen
ORD100290,CUST11234,PROD10284,2026-02-17,1866,COD,Ahmedabad,0,Toys & Baby Products
ORD100291,CUST10841,PROD10464,2026-01-25,42753,UPI,Ranchi,1,Electronics - Laptop
ORD100292,CUST10442,PROD10248,2026-01-19,1682,Wallet,Visakhapatnam,1,Toys & Baby Products
ORD100293,CUST10982,PROD10292,2026-01-18,728,COD,Vadodara,1,Sports & Fitness
ORD100294,CUST11701,PROD10089,2026-02-18,653,UPI,Ahmedabad,0,Electronics - Accessories
ORD100295,CUST10431,PROD10377,2026-02-14,1346,Card,Kochi,0,Sports & Fitness
ORD100296,CUST11193,PROD10291,2026-02-28,805,COD,Raipur,0,Sports & Fitness
ORD100297,CUST11250,PROD10228,2026-02-21,285,COD,Bhopal,0,Electronics - Accessories
ORD100298,CUST11457,PROD10421,2026-02-28,2904,COD,Patna,0,Fashion - Footwear
ORD100299,CUST11809,PROD10220,2026-02-24,91293,UPI,Visakhapatnam,0,Electronics - Laptop
ORD100300,CUST10053,PROD10109,2026-01-30,1440,COD,Bhopal,1,Fashion - Footwear
ORD100301,CUST10943,PROD10419,2026-02-27,627,UPI,Ahmedabad,0,Beauty & Personal Care
ORD100302,CUST10216,PROD10045,2026-01-27,924,COD,Bhopal,1,Fashion - Footwear
ORD100303,CUST10324,PROD10338,2026-02-12,1530,COD,Kanpur,0,Sports & Fitness
ORD100304,CUST11291,PROD10411,2026-02-12,22507,Prepaid,Nagpur,0,Electronics - Laptop
ORD100305,CUST11740,PROD10476,2026-02-27,1088,Prepaid,Hyderabad,0,Fashion - Clothing
ORD100306,CUST10481,PROD10189,2026-02-13,50,Wallet,Vadodara,0,Beauty & Personal Care
ORD100307,CUST11844,PROD10075,2026-02-27,3232,COD,Ahmedabad,0,Home & Kitchen
ORD100308,CUST11998,PROD10227,2026-01-02,84,Card,Indore,0,Books
ORD100309,CUST11900,PROD10338,2026-02-02,1530,COD,Ahmedabad,1,Sports & Fitness
ORD100310,CUST11680,PROD10435,2026-01-05,837,Wallet,Kochi,0,Toys & Baby Products
ORD100311,CUST11831,PROD10133,2026-01-20,394,UPI,Pune,1,Books
ORD100312,CUST11552,PROD10061,2026-01-29,707,Card,Chandigarh,1,Fashion - Clothing
ORD100313,CUST11068,PROD10262,2026-02-17,50,Wallet,Patna,0,Electronics - Laptop
ORD100314,CUST11991,PROD10259,2026-01-24,1187,COD,Vadodara,1,Fashion - Clothing
ORD100315,CUST10023,PROD10276,2026-01-12,899,COD,Hyderabad,1,Toys & Baby Products
ORD100316,CUST10052,PROD10132,2026-02-04,23753,COD,Raipur,0,Electronics - Laptop
ORD100317,CUST10971,PROD10163,2026-01-31,843,UPI,Patna,1,Fashion - Footwear
ORD100318,CUST11724,PROD10096,2026-01-25,718,Card,Nagpur,1,Beauty & Personal Care
ORD100319,CUST11219,PROD10206,2026-01-06,403,Prepaid,Ranchi,0,Books
ORD100320,CUST11913,PROD10080,2026-02-02,690,Card,Lucknow,1,Toys & Baby Products
ORD100321,CUST11620,PROD10084,2026-02-08,276,UPI,Bhopal,0,Beauty & Personal Care
ORD100322,CUST10948,PROD10371,2026-02-18,54959,Wallet,Vadodara,0,Electronics - Laptop
ORD100323,CUST11361,PROD10325,2026-01-04,5286,COD,Mumbai,0,Electronics - Mobile
ORD100324,CUST11205,PROD10181,2026-01-15,242,Card,Indore,1,Electronics - Accessories
ORD100325,CUST11852,PROD10404,2026-01-06,35998,Wallet,Kolkata,0,Electronics - Laptop
ORD100326,CUST10230,PROD10181,2026-01-28,242,COD,Kolkata,1,Electronics - Accessories
ORD100327,CUST11842,PROD10282,2026-02-11,76720,COD,Chennai,0,Electronics - Laptop
ORD100328,CUST10998,PROD10145,2026-02-13,734,UPI,Coimbatore,0,Electronics - Accessories
ORD100329,CUST10682,PROD10370,2026-01-25,45490,COD,Jaipur,1,Electronics - Laptop
ORD100330,CUST11595,PROD10476,2026-01-30,1088,Wallet,Patna,1,Fashion - Clothing
ORD100331,CUST10372,PROD10149,2026-02-10,718,COD,Guwahati,0,Beauty & Personal Care
ORD100332,CUST11238,PROD10474,2026-01-27,1257,Card,Kanpur,1,Beauty & Personal Care
ORD100333,CUST11710,PROD10312,2026-01-25,21603,UPI,Vadodara,1,Electronics - Mobile
ORD100334,CUST11475,PROD10135,2026-02-09,4324,Card,Pune,0,Home & Kitchen
ORD100335,CUST10927,PROD10261,2026-01-20,770,COD,Nagpur,1,Fashion - Clothing
ORD100336,CUST10909,PROD10005,2026-01-10,1012,Prepaid,Lucknow,1,Sports & Fitness
ORD100337,CUST10790,PROD10072,2026-01-11,489,Card,Delhi,1,Electronics - Accessories
ORD100338,CUST11187,PROD10389,2026-01-16,1038,Wallet,Kolkata,1,Fashion - Footwear
ORD100339,CUST10563,PROD10277,2026-02-04,10198,COD,Mysore,0,Electronics - Mobile
ORD100340,CUST11029,PROD10495,2026-02-06,1069,UPI,Kolkata,0,Toys & Baby Products
ORD100341,CUST10544,PROD10273,2026-01-26,1508,UPI,Ahmedabad,1,Fashion - Footwear
ORD100342,CUST11257,PROD10021,2026-02-26,1661,COD,Ranchi,0,Home & Kitchen
ORD100343,CUST10529,PROD10202,2026-01-31,1341,COD,Pune,1,Fashion - Clothing
ORD100344,CUST11541,PROD10269,2026-01-29,16045,COD,Ahmedabad,1,Electronics - Mobile
ORD100345,CUST10139,PROD10217,2026-01-02,428,Prepaid,Bhopal,0,Electronics - Accessories
ORD100346,CUST10182,PROD10153,2026-01-05,1685,COD,Raipur,0,Fashion - Footwear
ORD100347,CUST11699,PROD10057,2026-02-07,645,UPI,Delhi,0,Toys & Baby Products
ORD100348,CUST10732,PROD10338,2026-02-18,1530,UPI,Indore,0,Sports & Fitness
ORD100349,CUST11680,PROD10447,2026-01-14,112,Prepaid,Kochi,1,Books
ORD100350,CUST10476,PROD10109,2026-01-31,1440,Prepaid,Kanpur,1,Fashion - Footwear
ORD100351,CUST10699,PROD10095,2026-01-16,60,COD,Hyderabad,1,Electronics - Accessories
ORD100352,CUST10521,PROD10164,2026-02-05,1281,Wallet,Visakhapatnam,0,Fashion - Clothing
ORD100353,CUST10680,PROD10399,2026-02-23,871,UPI,Ahmedabad,0,Electronics - Accessories
ORD100354,CUST10737,PROD10464,2026-01-18,42753,Wallet,Mysore,1,Electronics - Laptop
ORD100355,CUST10296,PROD10134,2026-01-08,620,Wallet,Patna,1,Home & Kitchen
ORD100356,CUST10651,PROD10332,2026-01-03,1260,Card,Chennai,0,Sports & Fitness
ORD100357,CUST10560,PROD10014,2026-02-20,50,Wallet,Kanpur,0,Home & Kitchen
ORD100358,CUST11730,PROD10032,2026-01-31,297,Wallet,Delhi,1,Books
ORD100359,CUST11836,PROD10466,2026-02-17,1107,COD,Ahmedabad,0,Fashion - Clothing
ORD100360,CUST11056,PROD10064,2026-02-14,925,COD,Visakhapatnam,0,Beauty & Personal Care
ORD100361,CUST11102,PROD10293,2026-02-18,1879,Prepaid,Patna,0,Sports & Fitness
ORD100362,CUST11119,PROD10277,2026-02-28,10198,Wallet,Jaipur,0,Electronics - Mobile
ORD100363,CUST10945,PROD10426,2026-02-05,214,COD,Delhi,0,Beauty & Personal Care
ORD100364,CUST10556,PROD10040,2026-01-29,2090,COD,Ranchi,1,Fashion - Footwear
ORD100365,CUST11058,PROD10434,2026-01-07,75047,Card,Kolkata,1,Electronics - Laptop
ORD100366,CUST11274,PROD10094,2026-02-28,443,Wallet,Kolkata,0,Beauty & Personal Care
ORD100367,CUST11939,PROD10135,2026-02-04,4324,COD,Chennai,0,Home & Kitchen
ORD100368,CUST11358,PROD10275,2026-02-09,1569,UPI,Mumbai,0,Sports & Fitness
ORD100369,CUST11431,PROD10499,2026-02-07,3937,COD,Kochi,0,Electronics - Mobile
ORD100370,CUST11266,PROD10281,2026-01-29,1131,Wallet,Visakhapatnam,1,Toys & Baby Products
ORD100371,CUST11161,PROD10159,2026-02-14,1725,Prepaid,Jaipur,0,Sports & Fitness
ORD100372,CUST10670,PROD10174,2026-02-07,50533,COD,Jaipur,0,Electronics - Laptop
ORD100373,CUST10642,PROD10411,2026-02-12,22507,COD,Visakhapatnam,0,Electronics - Laptop
ORD100374,CUST10254,PROD10314,2026-01-09,2244,UPI,Nagpur,1,Sports & Fitness
ORD100375,CUST10119,PROD10432,2026-02-13,246,Card,Vadodara,0,Books
ORD100376,CUST10504,PROD10356,2026-01-25,14851,Prepaid,Kolkata,1,Electronics - Mobile
ORD100377,CUST10719,PROD10058,2026-01-05,732,Wallet,Delhi,0,Beauty & Personal Care
ORD100378,CUST11398,PROD10372,2026-01-04,74022,COD,Kolkata,0,Electronics - Laptop
ORD100379,CUST11220,PROD10275,2026-02-18,1569,Wallet,Raipur,0,Sports & Fitness
ORD100380,CUST10424,PROD10215,2026-01-21,2107,COD,Coimbatore,1,Fashion - Footwear
ORD100381,CUST11998,PROD10363,2026-02-11,53034,COD,Indore,0,Electronics - Laptop
ORD100382,CUST11054,PROD10296,2026-01-17,62991,COD,Indore,1,Electronics - Laptop
ORD100383,CUST11227,PROD10028,2026-01-25,1019,Prepaid,Vadodara,1,Fashion - Footwear
ORD100384,CUST10050,PROD10304,2026-02-11,789,Card,Hyderabad,0,Toys & Baby Products
ORD100385,CUST11652,PROD10069,2026-01-20,306,Card,Mumbai,1,Electronics - Accessories
ORD100386,CUST10366,PROD10024,2026-01-19,382,Wallet,Bangalore,1,Beauty & Personal Care
ORD100387,CUST11397,PROD10442,2026-01-18,50,COD,Kolkata,1,Electronics - Mobile
ORD100388,CUST11516,PROD10441,2026-02-05,293,Wallet,Mumbai,0,Books
ORD100389,CUST11018,PROD10210,2026-01-04,414,Wallet,Delhi,0,Books
ORD100390,CUST10536,PROD10082,2026-01-01,2382,Card,Chennai,0,Sports & Fitness
ORD100391,CUST10644,PROD10216,2026-02-25,581,Wallet,Mumbai,0,Sports & Fitness
ORD100392,CUST10696,PROD10275,2026-02-27,1569,COD,Hyderabad,0,Sports & Fitness
ORD100393,CUST10922,PROD10400,2026-01-20,13111,UPI,Lucknow,1,Electronics - Laptop
ORD100394,CUST10393,PROD10400,2026-02-02,13111,Prepaid,Coimbatore,1,Electronics - Laptop
ORD100395,CUST10870,PROD10066,2026-01-16,1891,Card,Kolkata,1,Home & Kitchen
ORD100396,CUST10528,PROD10409,2026-01-26,805,UPI,Bangalore,1,Beauty & Personal Care
ORD100397,CUST11749,PROD10324,2026-01-12,296,Card,Vadodara,1,Toys & Baby Products
ORD100398,CUST11434,PROD10148,2026-01-04,1917,COD,Visakhapatnam,0,Fashion - Footwear
ORD100399,CUST11295,PROD10171,2026-02-08,847,UPI,Bhopal,0,Fashion - Footwear
ORD100400,CUST11895,PROD10027,2026-01-01,987,Wallet,Delhi,0,Toys & Baby Products
ORD100401,CUST10328,PROD10438,2026-01-12,50,COD,Hyderabad,1,Sports & Fitness
ORD100402,CUST10311,PROD10150,2026-01-12,2375,Wallet,Visakhapatnam,1,Home & Kitchen
ORD100403,CUST10876,PROD10493,2026-02-26,510,Wallet,Raipur,0,Sports & Fitness
ORD100404,CUST10636,PROD10205,2026-01-09,7497,Prepaid,Guwahati,1,Electronics - Mobile
ORD100405,CUST10799,PROD10014,2026-01-07,50,COD,Patna,1,Home & Kitchen
ORD100406,CUST10575,PROD10363,2026-01-07,53034,COD,Raipur,1,Electronics - Laptop
ORD100407,CUST11865,PROD10497,2026-02-24,1047,Card,Chandigarh,0,Sports & Fitness
ORD100408,CUST11092,PROD10408,2026-02-03,536,Prepaid,Chandigarh,0,Electronics - Accessories
ORD100409,CUST10012,PROD10389,2026-02-27,1038,Prepaid,Visakhapatnam,0,Fashion - Footwear
ORD100410,CUST10221,PROD10242,2026-02-07,400,Wallet,Chennai,0,Books
ORD100411,CUST10985,PROD10364,2026-02-01,58802,UPI,Bhopal,1,Electronics - Laptop
ORD100412,CUST10401,PROD10447,2026-01-06,112,COD,Raipur,0,Books
ORD100413,CUST11219,PROD10451,2026-01-23,2264,Prepaid,Ranchi,1,Fashion - Footwear
ORD100414,CUST11906,PROD10410,2026-01-18,3067,COD,Pune,1,Home & Kitchen
ORD100415,CUST11471,PROD10209,2026-02-20,122054,COD,Ahmedabad,0,Electronics - Laptop
ORD100416,CUST10336,PROD10326,2026-02-21,68162,UPI,Kolkata,0,Electronics - Laptop
ORD100417,CUST11495,PROD10056,2026-02-28,248,COD,Indore,0,Electronics - Accessories
ORD100418,CUST10417,PROD10270,2026-01-17,26530,COD,Ahmedabad,1,Electronics - Mobile
ORD100419,CUST11555,PROD10452,2026-01-31,204,Wallet,Bangalore,1,Electronics - Accessories
ORD100420,CUST10708,PROD10356,2026-02-07,14851,Prepaid,Lucknow,0,Electronics - Mobile
ORD100421,CUST10944,PROD10283,2026-01-23,209,UPI,Bhopal,1,Sports & Fitness
ORD100422,CUST10754,PROD10135,2026-02-02,4324,COD,Mumbai,1,Home & Kitchen
ORD100423,CUST10261,PROD10063,2026-02-12,201,UPI,Nagpur,0,Fashion - Clothing
ORD100424,CUST11031,PROD10166,2026-02-26,1211,COD,Indore,0,Fashion - Clothing
ORD100425,CUST11632,PROD10385,2026-01-18,660,COD,Pune,1,Beauty & Personal Care
ORD100426,CUST11384,PROD10483,2026-01-28,1362,COD,Delhi,1,Sports & Fitness
ORD100427,CUST11336,PROD10188,2026-01-19,28064,Card,Chandigarh,1,Electronics - Laptop
ORD100428,CUST11515,PROD10074,2026-02-25,50,COD,Kochi,0,Home & Kitchen
ORD100429,CUST11802,PROD10039,2026-01-08,16574,COD,Mumbai,1,Electronics - Mobile
ORD100430,CUST10396,PROD10078,2026-02-15,1273,Card,Chandigarh,0,Sports & Fitness
ORD100431,CUST11576,PROD10275,2026-02-09,1569,Wallet,Bhopal,0,Sports & Fitness
ORD100432,CUST11397,PROD10481,2026-02-09,217,COD,Kolkata,0,Beauty & Personal Care
ORD100433,CUST10173,PROD10230,2026-01-29,434,Wallet,Bhopal,1,Toys & Baby Products
ORD100434,CUST11564,PROD10105,2026-01-16,1823,UPI,Ahmedabad,1,Fashion - Footwear
ORD100435,CUST11002,PROD10086,2026-01-02,483,COD,Kanpur,0,Books
ORD100436,CUST11705,PROD10284,2026-02-04,1866,COD,Indore,0,Toys & Baby Products
ORD100437,CUST10347,PROD10419,2026-01-05,627,Card,Indore,0,Beauty & Personal Care
ORD100438,CUST11462,PROD10006,2026-02-11,76584,Prepaid,Visakhapatnam,0,Electronics - Laptop
ORD100439,CUST11242,PROD10401,2026-01-25,180,Prepaid,Hyderabad,1,Books
ORD100440,CUST10522,PROD10168,2026-02-15,13036,Prepaid,Jaipur,0,Electronics - Mobile
ORD100441,CUST10791,PROD10311,2026-02-20,829,Card,Pune,0,Electronics - Accessories
ORD100442,CUST11472,PROD10279,2026-02-02,222,Card,Ranchi,1,Books
ORD100443,CUST11278,PROD10457,2026-01-15,185,COD,Ahmedabad,1,Beauty & Personal Care
ORD100444,CUST10470,PROD10451,2026-01-20,2264,COD,Kanpur,1,Fashion - Footwear
ORD100445,CUST11756,PROD10471,2026-02-25,50,Prepaid,Ahmedabad,0,Beauty & Personal Care
ORD100446,CUST11054,PROD10035,2026-02-15,189,Wallet,Indore,0,Fashion - Clothing
ORD100447,CUST10971,PROD10258,2026-01-19,1855,Prepaid,Patna,1,Fashion - Footwear
ORD100448,CUST11725,PROD10217,2026-01-23,428,Card,Kolkata,1,Electronics - Accessories
ORD100449,CUST10520,PROD10130,2026-02-28,50,Card,Guwahati,0,Books
ORD100450,CUST10535,PROD10134,2026-01-28,620,COD,Hyderabad,1,Home & Kitchen
ORD100451,CUST11088,PROD10107,2026-02-22,669,Card,Pune,0,Beauty & Personal Care
ORD100452,CUST11409,PROD10033,2026-01-31,182,UPI,Visakhapatnam,1,Electronics - Accessories
ORD100453,CUST10922,PROD10360,2026-02-20,807,COD,Lucknow,0,Beauty & Personal Care
ORD100454,CUST10031,PROD10328,2026-02-13,1112,Card,Guwahati,0,Toys & Baby Products
ORD100455,CUST10493,PROD10329,2026-02-08,1702,COD,Coimbatore,0,Sports & Fitness
ORD100456,CUST11099,PROD10233,2026-02-02,31967,Card,Mysore,1,Electronics - Laptop
ORD100457,CUST11790,PROD10275,2026-02-17,1569,Wallet,Patna,0,Sports & Fitness
ORD100458,CUST11200,PROD10270,2026-02-02,26530,Prepaid,Chennai,1,Electronics - Mobile
ORD100459,CUST10626,PROD10161,2026-01-31,2129,UPI,Delhi,1,Fashion - Footwear
ORD100460,CUST11715,PROD10245,2026-01-07,466,COD,Jaipur,1,Beauty & Personal Care
ORD100461,CUST10920,PROD10348,2026-01-09,312,COD,Delhi,1,Beauty & Personal Care
ORD100462,CUST10476,PROD10018,2026-02-21,637,COD,Kanpur,0,Home & Kitchen
ORD100463,CUST11492,PROD10306,2026-02-04,555,Wallet,Ahmedabad,0,Books
ORD100464,CUST11455,PROD10129,2026-01-12,1097,COD,Pune,1,Fashion - Footwear
ORD100465,CUST11852,PROD10104,2026-02-23,41774,UPI,Kolkata,0,Electronics - Laptop
ORD100466,CUST11213,PROD10230,2026-01-11,434,UPI,Kochi,1,Toys & Baby Products
ORD100467,CUST11163,PROD10405,2026-01-07,19982,COD,Coimbatore,1,Electronics - Mobile
ORD100468,CUST10230,PROD10330,2026-02-12,297,Prepaid,Kolkata,0,Books
ORD100469,CUST10802,PROD10471,2026-02-22,50,COD,Ahmedabad,0,Beauty & Personal Care
ORD100470,CUST11805,PROD10290,2026-01-14,695,Prepaid,Vadodara,1,Fashion - Clothing
ORD100471,CUST11457,PROD10295,2026-02-05,9456,UPI,Patna,0,Electronics - Mobile
ORD100472,CUST10298,PROD10062,2026-01-03,22873,Prepaid,Vadodara,0,Electronics - Laptop
ORD100473,CUST10379,PROD10117,2026-01-12,215,Prepaid,Coimbatore,1,Toys & Baby Products
ORD100474,CUST10129,PROD10354,2026-02-03,592,COD,Pune,0,Beauty & Personal Care
ORD100475,CUST10888,PROD10194,2026-01-08,1638,COD,Ahmedabad,1,Fashion - Footwear
ORD100476,CUST10061,PROD10260,2026-02-23,7584,Wallet,Raipur,0,Electronics - Mobile
ORD100477,CUST11464,PROD10197,2026-01-08,16229,COD,Nagpur,1,Electronics - Mobile
ORD100478,CUST10171,PROD10418,2026-01-19,2443,COD,Mumbai,1,Fashion - Footwear
ORD100479,CUST10785,PROD10407,2026-01-06,1386,COD,Jaipur,0,Fashion - Footwear
ORD100480,CUST11878,PROD10370,2026-01-16,45490,Card,Hyderabad,1,Electronics - Laptop
ORD100481,CUST11901,PROD10163,2026-02-11,843,COD,Kolkata,0,Fashion - Footwear
ORD100482,CUST11932,PROD10043,2026-02-07,239,Prepaid,Mumbai,0,Books
ORD100483,CUST11610,PROD10247,2026-01-18,977,UPI,Bhopal,1,Fashion - Footwear
ORD100484,CUST10399,PROD10161,2026-01-20,2129,COD,Guwahati,1,Fashion - Footwear
ORD100485,CUST11205,PROD10161,2026-02-23,2129,Prepaid,Indore,0,Fashion - Footwear
ORD100486,CUST10071,PROD10001,2026-01-13,1792,Prepaid,Kochi,1,Home & Kitchen
ORD100487,CUST10936,PROD10427,2026-02-18,20488,UPI,Kolkata,0,Electronics - Mobile
ORD100488,CUST10007,PROD10189,2026-02-22,50,Card,Kochi,0,Beauty & Personal Care
ORD100489,CUST11950,PROD10380,2026-02-07,264,Prepaid,Bhopal,0,Beauty & Personal Care
ORD100490,CUST10678,PROD10010,2026-02-27,360,Wallet,Nagpur,0,Electronics - Accessories
ORD100491,CUST10886,PROD10497,2026-02-27,1047,Wallet,Vadodara,0,Sports & Fitness
ORD100492,CUST10550,PROD10047,2026-01-05,23456,COD,Hyderabad,0,Electronics - Mobile
ORD100493,CUST11325,PROD10201,2026-02-28,824,COD,Ranchi,0,Beauty & Personal Care
ORD100494,CUST11776,PROD10044,2026-02-15,3171,COD,Raipur,0,Electronics - Mobile
ORD100495,CUST11721,PROD10456,2026-01-15,557,Prepaid,Hyderabad,1,Beauty & Personal Care
ORD100496,CUST11654,PROD10228,2026-02-04,285,Wallet,Ahmedabad,0,Electronics - Accessories
ORD100497,CUST11257,PROD10418,2026-02-28,2443,COD,Ranchi,0,Fashion - Footwear
ORD100498,CUST11581,PROD10316,2026-01-31,1745,COD,Chandigarh,1,Sports & Fitness
ORD100499,CUST11259,PROD10007,2026-01-24,906,UPI,Indore,1,Beauty & Personal Care
ORD100500,CUST10880,PROD10214,2026-02-05,947,COD,Chandigarh,0,Sports & Fitness
ORD100501,CUST11134,PROD10072,2026-01-25,489,COD,Bhopal,1,Electronics - Accessories
ORD100502,CUST11162,PROD10289,2026-02-09,32546,COD,Vadodara,0,Electronics - Laptop
ORD100503,CUST10795,PROD10310,2026-01-30,1025,UPI,Jaipur,1,Sports & Fitness
ORD100504,CUST11105,PROD10221,2026-02-05,7654,Prepaid,Pune,0,Electronics - Laptop
ORD100505,CUST10967,PROD10270,2026-02-13,26530,Wallet,Lucknow,0,Electronics - Mobile
ORD100506,CUST11600,PROD10314,2026-01-05,2244,COD,Pune,0,Sports & Fitness
ORD100507,CUST10759,PROD10411,2026-02-07,22507,COD,Coimbatore,0,Electronics - Laptop
ORD100508,CUST10743,PROD10232,2026-02-24,1536,COD,Indore,0,Fashion - Footwear
ORD100509,CUST10930,PROD10459,2026-01-25,541,COD,Guwahati,1,Fashion - Footwear
ORD100510,CUST11217,PROD10121,2026-01-09,345,COD,Delhi,1,Toys & Baby Products
ORD100511,CUST10178,PROD10067,2026-01-28,1001,Card,Bangalore,1,Beauty & Personal Care
ORD100512,CUST10930,PROD10434,2026-02-10,75047,UPI,Guwahati,0,Electronics - Laptop
ORD100513,CUST10778,PROD10007,2026-01-20,906,Prepaid,Chennai,1,Beauty & Personal Care
ORD100514,CUST11558,PROD10483,2026-02-27,1362,UPI,Ranchi,0,Sports & Fitness
ORD100515,CUST11926,PROD10037,2026-02-20,50,Card,Patna,0,Fashion - Footwear
ORD100516,CUST11045,PROD10160,2026-01-08,207,COD,Jaipur,1,Electronics - Accessories
ORD100517,CUST10935,PROD10148,2026-02-15,1917,COD,Kanpur,0,Fashion - Footwear
ORD100518,CUST11531,PROD10070,2026-02-01,2542,COD,Pune,1,Home & Kitchen
ORD100519,CUST11233,PROD10094,2026-02-20,443,COD,Guwahati,0,Beauty & Personal Care
ORD100520,CUST11109,PROD10344,2026-02-21,358,UPI,Patna,0,Electronics - Accessories
ORD100521,CUST10574,PROD10047,2026-02-08,23456,Wallet,Pune,0,Electronics - Mobile
ORD100522,CUST11925,PROD10070,2026-01-28,2542,COD,Ahmedabad,1,Home & Kitchen
ORD100523,CUST10333,PROD10072,2026-02-08,489,Card,Ahmedabad,0,Electronics - Accessories
ORD100524,CUST11049,PROD10300,2026-01-05,134,COD,Indore,0,Books
ORD100525,CUST11661,PROD10362,2026-02-26,1112,Card,Chennai,0,Sports & Fitness
ORD100526,CUST11476,PROD10374,2026-01-24,1461,COD,Bangalore,1,Beauty & Personal Care
ORD100527,CUST10270,PROD10053,2026-02-22,1105,COD,Pune,0,Fashion - Clothing
ORD100528,CUST11394,PROD10150,2026-01-24,2375,Prepaid,Jaipur,1,Home & Kitchen
ORD100529,CUST10653,PROD10222,2026-02-19,1143,Prepaid,Visakhapatnam,0,Toys & Baby Products
ORD100530,CUST11730,PROD10295,2026-01-10,9456,COD,Delhi,1,Electronics - Mobile
ORD100531,CUST11781,PROD10187,2026-02-01,14417,Prepaid,Mumbai,1,Electronics - Mobile
ORD100532,CUST11921,PROD10375,2026-01-04,886,COD,Jaipur,0,Fashion - Footwear
ORD100533,CUST10817,PROD10112,2026-02-15,1548,Wallet,Ahmedabad,0,Fashion - Footwear
ORD100534,CUST10563,PROD10486,2026-01-04,476,UPI,Mysore,0,Fashion - Clothing
ORD100535,CUST11694,PROD10069,2026-01-18,306,Wallet,Bangalore,1,Electronics - Accessories
ORD100536,CUST10363,PROD10257,2026-01-11,633,Card,Patna,1,Sports & Fitness
ORD100537,CUST11817,PROD10369,2026-02-26,413,Prepaid,Delhi,0,Fashion - Clothing
ORD100538,CUST10119,PROD10045,2026-02-01,924,UPI,Vadodara,1,Fashion - Footwear
ORD100539,CUST10329,PROD10352,2026-01-17,757,COD,Patna,1,Electronics - Accessories
ORD100540,CUST10492,PROD10046,2026-01-09,361,Prepaid,Patna,1,Electronics - Accessories
ORD100541,CUST10797,PROD10482,2026-02-04,50,Card,Bhopal,0,Toys & Baby Products
ORD100542,CUST10012,PROD10246,2026-01-05,562,COD,Visakhapatnam,0,Toys & Baby Products
ORD100543,CUST10719,PROD10482,2026-02-05,50,Prepaid,Delhi,0,Toys & Baby Products
ORD100544,CUST10187,PROD10059,2026-02-06,1980,Prepaid,Kolkata,0,Sports & Fitness
ORD100545,CUST11250,PROD10091,2026-02-24,790,Prepaid,Bhopal,0,Electronics - Accessories
ORD100546,CUST11671,PROD10336,2026-01-06,839,Wallet,Chennai,0,Fashion - Footwear
ORD100547,CUST10165,PROD10382,2026-02-26,50,COD,Indore,0,Fashion - Footwear
ORD100548,CUST10742,PROD10116,2026-02-22,293,Wallet,Mumbai,0,Books
ORD100549,CUST10109,PROD10420,2026-02-06,3148,COD,Vadodara,0,Fashion - Footwear
ORD100550,CUST10089,PROD10016,2026-01-30,689,COD,Nagpur,1,Fashion - Footwear
ORD100551,CUST10881,PROD10303,2026-01-21,1105,Prepaid,Nagpur,1,Fashion - Clothing
ORD100552,CUST11959,PROD10247,2026-01-17,977,Prepaid,Raipur,1,Fashion - Footwear
ORD100553,CUST11796,PROD10258,2026-02-06,1855,Card,Chandigarh,0,Fashion - Footwear
ORD100554,CUST11431,PROD10150,2026-01-15,2375,UPI,Kochi,1,Home & Kitchen
